Filename: ,test/Audio/701_45-0.6-1-J01.wav
Analysis: ,Sharpness vs. Time
Abscissa 1: ,s
Channel 1: ,Sharpness,acum
Value: ,1.4222664027150038













0;0
0.12219791666666668;1.5010052350812049
0.24440625000000002;1.430771291876208
0.3666145833333333;1.4022434587573758
0.4888229166666668;1.4894102243337792
0.6110312500000001;1.4005356790210988
0.7332395833333334;1.3102277331208205
0.8554479166666669;1.2235493372045512
0.9776562500000001;1.1425958083699825
1.0998645833333334;0.0
