Filename: ,test/Audio/2501_45-0.6-1-J03.wav
Analysis: ,Sharpness vs. Time
Abscissa 1: ,s
Channel 1: ,Sharpness,acum
Value: ,1.9572969867751904













0;0
0.13686458333333335;2.095519718554525
0.27373958333333337;2.0520576300133393
0.4106145833333333;1.8555813727629507
0.5474895833333333;1.6463745750856669
0.6843645833333333;1.5168106657720473
0.8212395833333334;1.4630207779068245
0.9581145833333333;1.358228713915363
1.0949895833333334;1.1928193187307454
1.2318645833333333;1.0449977728153663
